disease,metric,country_iso3,date,value,unit,source,freq,country_name
malaria,incidence,IND,6/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,6/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,6/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,6/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,6/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,7/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,7/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,7/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,7/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,7/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,7/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,8/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,8/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,8/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,8/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,8/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,8/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,9/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,9/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,9/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,9/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,9/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,9/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,1/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,1/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,1/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,1/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,1/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,1/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,10/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,10/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,10/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,10/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,10/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,10/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,11/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,11/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,11/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,11/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,11/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,11/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,12/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,12/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,12/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,12/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,12/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,12/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,2/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,2/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,2/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,2/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,2/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,2/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,3/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,3/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,3/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,3/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,3/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,3/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,4/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,4/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,4/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,4/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,4/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,4/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,5/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,5/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,5/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,5/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,5/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,5/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,6/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,6/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,6/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,6/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,6/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,6/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,7/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,7/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,7/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,7/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,7/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,7/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,8/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,8/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,8/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,8/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,8/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,8/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,9/1/2019,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,9/1/2020,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,9/1/2021,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,9/1/2022,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,9/1/2023,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,LKA,9/1/2024,0.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,1/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,1/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,1/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,1/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,1/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,1/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,10/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,10/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,10/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,10/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,10/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,10/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,11/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,11/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,11/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,11/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,11/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,11/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,12/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,12/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,12/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,12/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,12/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,12/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,2/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,2/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,2/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,2/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,2/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,2/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,3/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,3/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,3/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,3/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,3/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,3/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,4/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,4/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,4/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,4/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,4/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,4/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,5/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,5/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,5/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,5/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,5/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,5/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,6/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,6/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,6/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,6/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,6/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,6/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,7/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,7/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,7/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,7/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,7/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,7/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,8/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,8/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,8/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,8/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,8/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,8/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,9/1/2019,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,9/1/2020,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,9/1/2021,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,9/1/2022,58.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,9/1/2023,57.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,WLD,9/1/2024,56.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
measles,immunization,IND,1/1/2019,90.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,1/1/2020,91.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,1/1/2021,92.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,1/1/2022,93.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,1/1/2023,93.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,1/1/2024,94.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,10/1/2024,94.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,11/1/2024,94.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,12/1/2024,94.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,2/1/2024,94.1,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,3/1/2024,94.1,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,4/1/2024,94.2,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,5/1/2024,94.2,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,6/1/2024,94.3,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,7/1/2024,94.3,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,8/1/2024,94.4,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,IND,9/1/2024,94.4,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,1/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,1/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,1/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,1/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,1/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,1/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,10/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,10/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,10/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,10/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,10/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,10/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,11/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,11/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,11/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,11/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,11/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,11/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,12/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,12/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,12/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,12/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,12/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,12/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,2/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,2/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,2/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,2/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,2/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,2/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,3/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,3/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,3/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,3/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,3/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,3/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,4/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,4/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,4/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,4/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,4/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,4/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,5/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,5/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,5/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,5/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,5/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,5/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,6/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,6/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,6/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,6/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,6/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,6/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,7/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,7/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,7/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,7/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,7/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,7/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,8/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,8/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,8/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,8/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,8/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,8/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
